iteration,test_split,batch,epoch,layer,stateful,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
127,0.2,64,50,3,False,0,tanh,uniform,,0.637691774984019,0.6283085454250477,235.09409308433533,13
128,0.2,64,50,3,False,0,tanh,normal,,0.6380646707862773,0.6287956360903802,235.02788710594177,13
129,0.2,64,50,3,False,0.2,tanh,glorot_normal,,0.6352146814404435,0.6269976497907092,299.91182255744934,13
130,0.2,64,50,3,False,0.2,tanh,uniform,,0.634548796079267,0.6263394711423957,241.46693563461304,13
131,0.2,64,50,3,False,0.2,tanh,normal,,0.6322048796079267,0.6239341252821831,242.38924884796143,13
132,0.2,64,50,3,False,0.4,tanh,glorot_normal,,0.6319385254634563,0.6236257087895547,283.15191197395325,13
133,0.2,64,50,3,False,0.4,tanh,uniform,,0.6319385254634563,0.6236257087895547,241.16108918190002,13
134,0.2,64,50,3,False,0.4,tanh,normal,,0.6325511399957381,0.6242704602092979,241.23114895820618,13
135,0.2,64,50,1,False,0,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,137.1088900566101,13
136,0.2,64,50,1,False,0,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,99.19979166984558,13
137,0.2,64,50,1,False,0,sigmoid,normal,,0.3428910078840828,0.2481446113382227,99.24956130981445,13
138,0.2,64,50,1,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,141.65578317642212,13
139,0.2,64,50,1,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,102.58207702636719,13
140,0.2,64,50,1,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,102.62455987930298,13
141,0.2,64,50,1,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,127.41106653213501,13
142,0.2,64,50,1,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,101.79653739929199,13
143,0.2,64,50,1,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,102.03085517883301,13
144,0.2,64,50,2,False,0,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,214.11812949180603,13
145,0.2,64,50,2,False,0,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,163.11276078224182,13
146,0.2,64,50,2,False,0,sigmoid,normal,,0.3428910078840828,0.2481446113382227,163.15784668922424,13
147,0.2,64,50,2,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,212.87578177452087,13
148,0.2,64,50,2,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,163.04625535011292,13
149,0.2,64,50,2,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,162.84139251708984,13
150,0.2,64,50,2,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,198.95674419403076,13
151,0.2,64,50,2,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,163.65896797180176,13
152,0.2,64,50,2,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,163.96237659454346,13
153,0.2,64,50,3,False,0,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,293.31051111221313,13
154,0.2,64,50,3,False,0,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,235.36674284934998,13
155,0.2,64,50,3,False,0,sigmoid,normal,,0.3428910078840828,0.2481446113382227,234.97782516479492,13
156,0.2,64,50,3,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,303.23080110549927,13
157,0.2,64,50,3,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,242.3861541748047,13
158,0.2,64,50,3,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,242.84153413772583,13
159,0.2,64,50,3,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,284.3048985004425,13
160,0.2,64,50,3,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,241.8348891735077,13
161,0.2,64,50,3,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,242.14489030838013,13
162,0.2,128,50,1,False,0,selu,glorot_normal,,0.6413008736415937,0.6323244226586443,133.58435702323914,13
163,0.2,128,50,1,False,0,selu,uniform,,0.6358139782655016,0.6272048527549408,76.45283913612366,13
164,0.2,128,50,1,False,0,selu,normal,,0.638410931174089,0.6295388134004564,76.4684534072876,13
165,0.2,128,50,1,False,0.2,selu,glorot_normal,,0.6333635201363738,0.625168985399111,135.80952548980713,13
166,0.2,128,50,1,False,0.2,selu,uniform,,0.6357207543149366,0.6274806955788584,78.71842241287231,13
167,0.2,128,50,1,False,0.2,selu,normal,,0.6359737907521841,0.6241072722964468,78.7966480255127,13
168,0.2,128,50,1,False,0.4,selu,glorot_normal,,0.6333368847219264,0.6251454691193468,119.12036561965942,13
169,0.2,128,50,1,False,0.4,selu,uniform,,0.6342158533986794,0.6260368809624703,78.7652485370636,13
170,0.2,128,50,1,False,0.4,selu,normal,,0.6551779245685059,0.6235691542783908,78.7183403968811,13
171,0.2,128,50,2,False,0,selu,glorot_normal,,0.6394230769230771,0.6296362941735079,203.0140335559845,13
172,0.2,128,50,2,False,0,selu,uniform,,0.6348151502237378,0.6255044775567926,134.34316539764404,13
173,0.2,128,50,2,False,0,selu,normal,,0.6332702961858084,0.6231576140666034,134.41955184936523,13
174,0.2,128,50,2,False,0.2,selu,glorot_normal,,0.6352146814404432,0.6270134648973045,201.84285521507263,13
175,0.2,128,50,2,False,0.2,selu,uniform,,0.633989452375879,0.625758470811289,133.51312494277954,13
176,0.2,128,50,2,False,0.2,selu,normal,,0.6320450671212441,0.6238102751701027,133.38700914382935,13
177,0.2,128,50,2,False,0.4,selu,glorot_normal,,0.6351214574898786,0.6268916703115863,184.0031383037567,13
178,0.2,128,50,2,False,0.4,selu,uniform,,0.6319385254634563,0.6236257087895547,133.70480132102966,13
179,0.2,128,50,2,False,0.4,selu,normal,,0.631805348391221,0.6234906420986591,133.89846348762512,13
180,0.2,128,50,3,False,0,selu,glorot_normal,,0.6296212444065624,0.6203799132994297,267.5831642150879,13
181,0.2,128,50,3,False,0,selu,uniform,,0.6413940975921584,0.6321894308249951,190.71783018112183,13
182,0.2,128,50,3,False,0,selu,normal,,0.6349216918815254,0.6251873212650069,190.20499396324158,13
183,0.2,128,50,3,False,0.2,selu,glorot_normal,,0.6322181973151499,0.6239842148569003,275.92699909210205,13
184,0.2,128,50,3,False,0.2,selu,uniform,,0.632151608779033,0.6238885950536972,197.26550483703613,13
185,0.2,128,50,3,False,0.2,selu,normal,,0.6320450671212449,0.6237963158469836,196.639883518219,13
186,0.2,128,50,3,False,0.4,selu,glorot_normal,,0.6458288940975919,0.6234232967230043,255.59442377090454,13
187,0.2,128,50,3,False,0.4,selu,uniform,,0.6319385254634563,0.6236257087895547,196.93385124206543,13
188,0.2,128,50,3,False,0.4,selu,normal,,0.6323114212657148,0.6240215015403479,197.21042323112488,13
189,0.2,128,50,1,False,0,tanh,glorot_normal,,0.6342158533986786,0.6251839430785273,136.10067319869995,13
190,0.2,128,50,1,False,0,tanh,uniform,,0.6368527594289365,0.6286436809584808,77.17818021774292,13
191,0.2,128,50,1,False,0,tanh,normal,,0.6409812486682297,0.632008976656331,76.96591329574585,13
192,0.2,128,50,1,False,0.2,tanh,glorot_normal,,0.6324978691668438,0.6242720158391059,140.45474886894226,13
193,0.2,128,50,1,False,0.2,tanh,uniform,,0.6312726401022805,0.623022672457163,79.0777633190155,13
194,0.2,128,50,1,False,0.2,tanh,normal,,0.6337763690603029,0.6255764491457293,79.0621120929718,13
195,0.2,128,50,1,False,0.4,tanh,glorot_normal,,0.6319385254634563,0.6236257087895547,122.82457113265991,13
196,0.2,128,50,1,False,0.4,tanh,uniform,,0.6319385254634563,0.6236257087895547,79.06213712692261,13
197,0.2,128,50,1,False,0.4,tanh,normal,,0.6326044108246324,0.6243186010763925,79.24169754981995,13
198,0.2,128,50,2,False,0,tanh,glorot_normal,,0.631219369273386,0.6223037851076355,210.69932174682617,13
199,0.2,128,50,2,False,0,tanh,uniform,,0.6343090773492439,0.6236683023791535,135.13631224632263,13
200,0.2,128,50,2,False,0,tanh,normal,,0.6426459620711699,0.6319841891049872,135.17978501319885,13
201,0.2,128,50,2,False,0.2,tanh,glorot_normal,,0.6319385254634563,0.6236257087895547,207.97662568092346,13
202,0.2,128,50,2,False,0.2,tanh,uniform,,0.6341226294481143,0.6258794291339914,134.37444186210632,13
203,0.2,128,50,2,False,0.2,tanh,normal,,0.6325245045812915,0.624274831017745,134.78710842132568,13
204,0.2,128,50,2,False,0.4,tanh,glorot_normal,,0.6319385254634563,0.6236257087895547,188.3709363937378,13
205,0.2,128,50,2,False,0.4,tanh,uniform,,0.6319385254634563,0.6236257087895547,133.93914771080017,13
206,0.2,128,50,2,False,0.4,tanh,normal,,0.6332702961858088,0.6249969821089474,133.95452332496643,13
207,0.2,128,50,3,False,0,tanh,glorot_normal,,0.6367329000639254,0.6278674845306282,272.8214182853699,13
